animal	group	WkPost-TX	feature	value	name	tissue	timepoint	newname	parameter	unit
RTd17	Control	12	wk12_LN_CD3p_CD8p_IRF4nTCF1pTOXn	52	Wk0 Post-ATI LN CD3p CD8p IRF4nTCF1pTOXn	LN	Week 0 Post-ATI	CD3p CD8p IRF4nTCF1pTOXn	LN_CD3p_CD8p_IRF4nTCF1pTOXn	%
RTd17	Control	12	wk12_LN_CD3p_CD8p_IRF4nTCF1nTOXp	4.62	Wk0 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXp	LN	Week 0 Post-ATI	CD3p CD8p IRF4nTCF1nTOXp	LN_CD3p_CD8p_IRF4nTCF1nTOXp	%
RTd17	Control	12	wk12_LN_CD3p_CD8p_IRF4nTCF1nTOXn	11.1	Wk0 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXn	LN	Week 0 Post-ATI	CD3p CD8p IRF4nTCF1nTOXn	LN_CD3p_CD8p_IRF4nTCF1nTOXn	%
RTd17	Control	12	wk12_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	297	Wk0 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  TBET	PBMC	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	3266	Wk0 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	323	Wk0 Post-ATI PBMC CD3p CD4p TCM TOXpIRF4p  TBET	PBMC	Week 0 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	2.38	Wk0 Post-ATI PBMC CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC	Week 0 Post-ATI	CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	%
RTd17	Control	12	wk12_PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	86.4	Wk0 Post-ATI PBMC CD3p CD4p TEM TOXpIRF4p  CX3CR1	PBMC	Week 0 Post-ATI	CD3p CD4p TEM TOXpIRF4p  CX3CR1	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	136	Wk0 Post-ATI PBMC CD3p CD8p TCM notToxpIRF4p  TBET	PBMC	Week 0 Post-ATI	CD3p CD8p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	135	Wk0 Post-ATI PBMC CD3p CD8p TCM TOXpIRF4p  TBET	PBMC	Week 0 Post-ATI	CD3p CD8p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	7064	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	1002	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	4281	Wk0 Post-ATI PBMC CD3p CD8p TCF1pCD101p  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1pCD101p  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	5568	Wk0 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	68.4	Wk0 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	%
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	4246	Wk0 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	83.5	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101n  KI67	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101n  KI67	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	777	Wk9 Post-ATI LN CD3p CD4p TCF1p GRZBp  GRZB	LN	Week 9 Post-ATI	CD3p CD4p TCF1p GRZBp  GRZB	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	84.8	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  IRF4	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	194	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  ID2	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	103	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	226	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	1239	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	457	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	405	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	186	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1pCD101n	41.4	Wk9 Post-ATI LN CD3p CD8p TCF1pCD101n	LN	Week 9 Post-ATI	CD3p CD8p TCF1pCD101n	LN_CD3p_CD8p_TCF1pCD101n	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101n	46.4	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101n	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101n	LN_CD3p_CD8p_TCF1nCD101n	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCFn	52	Wk9 Post-ATI LN CD3p CD8p TCFn	LN	Week 9 Post-ATI	CD3p CD8p TCFn	LN_CD3p_CD8p_TCFn	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	158	Wk9 Post-ATI LN CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	55.2	Wk9 Post-ATI LN CD3p CD4p Naive notToxpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p Naive notToxpIRF4p  CD101	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	1306	Wk9 Post-ATI LN CD3p CD4p notToxpIRF4p  BCL2	LN	Week 9 Post-ATI	CD3p CD4p notToxpIRF4p  BCL2	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	1825	Wk9 Post-ATI LN CD3p CD4p TCM notToxpIRF4p  BCL2	LN	Week 9 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	226	Wk9 Post-ATI LN CD3p CD4p TCM notToxpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TCM notToxpIRF4p  CD101	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	13114	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  TCF1	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TCF1	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	426	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  CD101	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	5.59	Wk9 Post-ATI LN CD3p CD4p TCM IRF4nTCF1nTOXp	LN	Week 9 Post-ATI	CD3p CD4p TCM IRF4nTCF1nTOXp	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	%
RTd17	Control	21	wk21_LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	77.1	Wk9 Post-ATI LN CD3p CD4p TEM notToxpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TEM notToxpIRF4p  CD101	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_TEM_TCF1p	37.7	Wk9 Post-ATI LN CD3p CD4p TEM TCF1p	LN	Week 9 Post-ATI	CD3p CD4p TEM TCF1p	LN_CD3p_CD4p_TEM_TCF1p	%
RTd17	Control	21	wk21_LN_CD3p_CD4p_TEM_TCF1n	62.3	Wk9 Post-ATI LN CD3p CD4p TEM TCF1n	LN	Week 9 Post-ATI	CD3p CD4p TEM TCF1n	LN_CD3p_CD4p_TEM_TCF1n	%
RTd17	Control	21	wk21_LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	4.58	Wk9 Post-ATI LN CD3p CD4p TEM IRF4pTCF1pTOXn	LN	Week 9 Post-ATI	CD3p CD4p TEM IRF4pTCF1pTOXn	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	%
RTd17	Control	21	wk21_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	18.3	Wk9 Post-ATI LN CD3p CD4p TEM IRF4nTCF1nTOXp	LN	Week 9 Post-ATI	CD3p CD4p TEM IRF4nTCF1nTOXp	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	%
RTd17	Control	21	wk21_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	34.9	Wk9 Post-ATI LN CD3p CD4p TEM IRF4nTCF1nTOXn	LN	Week 9 Post-ATI	CD3p CD4p TEM IRF4nTCF1nTOXn	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	%
RTd17	Control	21	wk21_LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	240	Wk9 Post-ATI LN CD3p CD4p TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TOXpIRF4p  CD101	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_Naive	7.57	Wk9 Post-ATI LN CD3p CD8p Naive	LN	Week 9 Post-ATI	CD3p CD8p Naive	LN_CD3p_CD8p_Naive	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	37.2	Wk9 Post-ATI LN CD3p CD8p Naive notToxpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD8p Naive notToxpIRF4p  CD101	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_Naive_TCF1p	84.7	Wk9 Post-ATI LN CD3p CD8p Naive TCF1p	LN	Week 9 Post-ATI	CD3p CD8p Naive TCF1p	LN_CD3p_CD8p_Naive_TCF1p	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_Naive_TCF1n	15.3	Wk9 Post-ATI LN CD3p CD8p Naive TCF1n	LN	Week 9 Post-ATI	CD3p CD8p Naive TCF1n	LN_CD3p_CD8p_Naive_TCF1n	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	3.18	Wk9 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXp	LN	Week 9 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXp	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	11.7	Wk9 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXn	LN	Week 9 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXn	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	3532	Wk9 Post-ATI LN CD3p CD8p notToxpIRF4p  TCF1	LN	Week 9 Post-ATI	CD3p CD8p notToxpIRF4p  TCF1	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1p	54.3	Wk9 Post-ATI LN CD3p CD8p TCF1p	LN	Week 9 Post-ATI	CD3p CD8p TCF1p	LN_CD3p_CD8p_TCF1p	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	20	Wk9 Post-ATI LN CD3p CD8p TEM IRF4nTCF1nTOXp	LN	Week 9 Post-ATI	CD3p CD8p TEM IRF4nTCF1nTOXp	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	195	Wk9 Post-ATI LN CD3p CD8p TOXpIRF4p  KI67	LN	Week 9 Post-ATI	CD3p CD8p TOXpIRF4p  KI67	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1n	45.7	Wk9 Post-ATI LN CD3p CD8p TCF1n	LN	Week 9 Post-ATI	CD3p CD8p TCF1n	LN_CD3p_CD8p_TCF1n	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_IRF4nTCF1pTOXn	29.7	Wk9 Post-ATI LN CD3p CD8p IRF4nTCF1pTOXn	LN	Week 9 Post-ATI	CD3p CD8p IRF4nTCF1pTOXn	LN_CD3p_CD8p_IRF4nTCF1pTOXn	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_IRF4nTCF1nTOXp	13.1	Wk9 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXp	LN	Week 9 Post-ATI	CD3p CD8p IRF4nTCF1nTOXp	LN_CD3p_CD8p_IRF4nTCF1nTOXp	%
RTd17	Control	21	wk21_LN_CD3p_CD8p_IRF4nTCF1nTOXn	29.3	Wk9 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXn	LN	Week 9 Post-ATI	CD3p CD8p IRF4nTCF1nTOXn	LN_CD3p_CD8p_IRF4nTCF1nTOXn	%
RTd17	Control	21	wk21_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	341	Wk9 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  TBET	PBMC	Week 9 Post-ATI	CD3p CD4p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2253	Wk9 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC	Week 9 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	456	Wk9 Post-ATI PBMC CD3p CD4p TCM TOXpIRF4p  TBET	PBMC	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	3.69	Wk9 Post-ATI PBMC CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC	Week 9 Post-ATI	CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	%
RTd17	Control	21	wk21_PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	154	Wk9 Post-ATI PBMC CD3p CD4p TEM TOXpIRF4p  CX3CR1	PBMC	Week 9 Post-ATI	CD3p CD4p TEM TOXpIRF4p  CX3CR1	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	207	Wk9 Post-ATI PBMC CD3p CD8p TCM notToxpIRF4p  TBET	PBMC	Week 9 Post-ATI	CD3p CD8p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	269	Wk9 Post-ATI PBMC CD3p CD8p TCM TOXpIRF4p  TBET	PBMC	Week 9 Post-ATI	CD3p CD8p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	527	Wk9 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	242	Wk9 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	3132	Wk9 Post-ATI PBMC CD3p CD8p TCF1pCD101p  BCL2	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1pCD101p  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	4008	Wk9 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	56.6	Wk9 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	%
RTd17	Control	21	wk21_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	3022	Wk9 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	MFI
RTd17	Control	21	wk21_PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	104	Wk9 Post-ATI PBMC CD3p CD8p TCF1nCD101n  KI67	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1nCD101n  KI67	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	MFI
RTd17	Control	36	wk36_LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	753	Wk24 Post-ATI LN CD3p CD4p TCF1p GRZBp  GRZB	LN	Week 24 Post-ATI	CD3p CD4p TCF1p GRZBp  GRZB	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	MFI
RTd17	Control	36	wk36_LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	78.4	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101p  IRF4	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101p  IRF4	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	MFI
RTd17	Control	36	wk36_LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	112	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101p  ID2	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101p  ID2	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	MFI
RTd17	Control	36	wk36_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	105	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	MFI
RTd17	Control	36	wk36_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	143	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	MFI
RTd17	Control	36	wk36_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	1202	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	MFI
RTd17	Control	36	wk36_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	555	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	MFI
RTd17	Control	36	wk36_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	166	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	MFI
RTd17	Control	36	wk36_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	87.4	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
RTd17	Control	36	wk36_LN_CD3p_CD8p_TCF1pCD101n	38.1	Wk24 Post-ATI LN CD3p CD8p TCF1pCD101n	LN	Week 24 Post-ATI	CD3p CD8p TCF1pCD101n	LN_CD3p_CD8p_TCF1pCD101n	%
RTd17	Control	36	wk36_LN_CD3p_CD8p_TCF1nCD101n	48.9	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101n	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101n	LN_CD3p_CD8p_TCF1nCD101n	%
