animal	group	WkPost-TX	feature	value	name	tissue	timepoint	newname	parameter	unit
REu17	Control	36	wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXp	5.02	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1nTOXp	LN_CD3p_CD8p_IRF4nTCF1nTOXp	%
REu17	Control	36	wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXn	9.13	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1nTOXn	LN_CD3p_CD8p_IRF4nTCF1nTOXn	%
REu17	Control	36	wk36_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	435	Wk24 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD4p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	MFI
REu17	Control	36	wk36_PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	489	Wk24 Post-ATI PBMC CD3p CD4p TCM TOXpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	MFI
REu17	Control	36	wk36_PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	215	Wk24 Post-ATI PBMC CD3p CD8p TCM notToxpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD8p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	MFI
REu17	Control	36	wk36_PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	214	Wk24 Post-ATI PBMC CD3p CD8p TCM TOXpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD8p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	MFI
REu17	Control	36	wk36_PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	3339	Wk24 Post-ATI PBMC CD3p CD8p TCF1pCD101p  BCL2	PBMC	Week 24 Post-ATI	CD3p CD8p TCF1pCD101p  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	MFI
REu17	Control	36	wk36_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	3539	Wk24 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC	Week 24 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	MFI
RMl17	Control	12	wk12_LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	1723	Wk0 Post-ATI LN CD3p CD4p notToxpIRF4p  BCL2	LN	Week 0 Post-ATI	CD3p CD4p notToxpIRF4p  BCL2	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	MFI
RMl17	Control	12	wk12_LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2067	Wk0 Post-ATI LN CD3p CD4p TCM notToxpIRF4p  BCL2	LN	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
RMl17	Control	12	wk12_LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	3.87	Wk0 Post-ATI LN CD3p CD4p TCM IRF4nTCF1nTOXp	LN	Week 0 Post-ATI	CD3p CD4p TCM IRF4nTCF1nTOXp	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	%
RMl17	Control	12	wk12_LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	107	Wk0 Post-ATI LN CD3p CD8p TOXpIRF4p  KI67	LN	Week 0 Post-ATI	CD3p CD8p TOXpIRF4p  KI67	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	MFI
RMl17	Control	12	wk12_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2676	Wk0 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
RMl17	Control	12	wk12_PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	1.13	Wk0 Post-ATI PBMC CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC	Week 0 Post-ATI	CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	%
RMl17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	2793	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	MFI
RMl17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	3525	Wk0 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	MFI
RMl17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	117	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101n  KI67	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101n  KI67	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	MFI
RMl17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	59.1	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  IRF4	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	MFI
RMl17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	185	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  ID2	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	MFI
RMl17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	65.5	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	MFI
RMl17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	220	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	MFI
RMl17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	1670	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	MFI
RMl17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	506	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	MFI
RMl17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	271	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	MFI
RMl17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	136	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
RMl17	Control	21	wk21_LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	144	Wk9 Post-ATI LN CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	MFI
RMl17	Control	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	10087	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  TCF1	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TCF1	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	MFI
RMl17	Control	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	1994	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  CD101	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	MFI
RMl17	Control	21	wk21_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	10.8	Wk9 Post-ATI LN CD3p CD4p TEM IRF4nTCF1nTOXp	LN	Week 9 Post-ATI	CD3p CD4p TEM IRF4nTCF1nTOXp	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXp	%
RMl17	Control	21	wk21_LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	1588	Wk9 Post-ATI LN CD3p CD4p TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TOXpIRF4p  CD101	LN_CD3p_CD4p_TOXpIRF4p_MFI_CD101	MFI
RMl17	Control	21	wk21_PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	50.7	Wk9 Post-ATI PBMC CD3p CD4p TEM TOXpIRF4p  CX3CR1	PBMC	Week 9 Post-ATI	CD3p CD4p TEM TOXpIRF4p  CX3CR1	PBMC_CD3p_CD4p_TEM_TOXpIRF4p_MFI_CX3CR1	MFI
RMl17	Control	21	wk21_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	269	Wk9 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
RMl17	Control	21	wk21_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	68.6	Wk9 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn	PBMC	Week 9 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn	%
RMl17	Control	36	wk36_LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	858	Wk24 Post-ATI LN CD3p CD4p TCF1p GRZBp  GRZB	LN	Week 24 Post-ATI	CD3p CD4p TCF1p GRZBp  GRZB	LN_CD3p_CD4p_TCF1p_GRZBp_MFI_GRZB	MFI
RMl17	Control	36	wk36_LN_CD3p_CD8p_TCF1pCD101n	57.9	Wk24 Post-ATI LN CD3p CD8p TCF1pCD101n	LN	Week 24 Post-ATI	CD3p CD8p TCF1pCD101n	LN_CD3p_CD8p_TCF1pCD101n	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_TCF1nCD101n	21.2	Wk24 Post-ATI LN CD3p CD8p TCF1nCD101n	LN	Week 24 Post-ATI	CD3p CD8p TCF1nCD101n	LN_CD3p_CD8p_TCF1nCD101n	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_TCFn	27.4	Wk24 Post-ATI LN CD3p CD8p TCFn	LN	Week 24 Post-ATI	CD3p CD8p TCFn	LN_CD3p_CD8p_TCFn	%
RMl17	Control	36	wk36_LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	125	Wk24 Post-ATI LN CD3p CD4p Naive notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p Naive notToxpIRF4p  CD101	LN_CD3p_CD4p_Naive_notToxpIRF4p_MFI_CD101	MFI
RMl17	Control	36	wk36_LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	366	Wk24 Post-ATI LN CD3p CD4p TCM notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TCM notToxpIRF4p  CD101	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_CD101	MFI
RMl17	Control	36	wk36_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	1453	Wk24 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TCM TOXpIRF4p  CD101	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	MFI
RMl17	Control	36	wk36_LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	148	Wk24 Post-ATI LN CD3p CD4p TEM notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD4p TEM notToxpIRF4p  CD101	LN_CD3p_CD4p_TEM_notToxpIRF4p_MFI_CD101	MFI
RMl17	Control	36	wk36_LN_CD3p_CD4p_TEM_TCF1p	56.6	Wk24 Post-ATI LN CD3p CD4p TEM TCF1p	LN	Week 24 Post-ATI	CD3p CD4p TEM TCF1p	LN_CD3p_CD4p_TEM_TCF1p	%
RMl17	Control	36	wk36_LN_CD3p_CD4p_TEM_TCF1n	43.4	Wk24 Post-ATI LN CD3p CD4p TEM TCF1n	LN	Week 24 Post-ATI	CD3p CD4p TEM TCF1n	LN_CD3p_CD4p_TEM_TCF1n	%
RMl17	Control	36	wk36_LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	6.52	Wk24 Post-ATI LN CD3p CD4p TEM IRF4pTCF1pTOXn	LN	Week 24 Post-ATI	CD3p CD4p TEM IRF4pTCF1pTOXn	LN_CD3p_CD4p_TEM_IRF4pTCF1pTOXn	%
RMl17	Control	36	wk36_LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	25.5	Wk24 Post-ATI LN CD3p CD4p TEM IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD4p TEM IRF4nTCF1nTOXn	LN_CD3p_CD4p_TEM_IRF4nTCF1nTOXn	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	151	Wk24 Post-ATI LN CD3p CD8p Naive notToxpIRF4p  CD101	LN	Week 24 Post-ATI	CD3p CD8p Naive notToxpIRF4p  CD101	LN_CD3p_CD8p_Naive_notToxpIRF4p_MFI_CD101	MFI
RMl17	Control	36	wk36_LN_CD3p_CD8p_Naive_TCF1p	92.8	Wk24 Post-ATI LN CD3p CD8p Naive TCF1p	LN	Week 24 Post-ATI	CD3p CD8p Naive TCF1p	LN_CD3p_CD8p_Naive_TCF1p	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_Naive_TCF1n	7.17	Wk24 Post-ATI LN CD3p CD8p Naive TCF1n	LN	Week 24 Post-ATI	CD3p CD8p Naive TCF1n	LN_CD3p_CD8p_Naive_TCF1n	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	1.35	Wk24 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXp	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXp	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	5.73	Wk24 Post-ATI LN CD3p CD8p Naive IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD8p Naive IRF4nTCF1nTOXn	LN_CD3p_CD8p_Naive_IRF4nTCF1nTOXn	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	9095	Wk24 Post-ATI LN CD3p CD8p notToxpIRF4p  TCF1	LN	Week 24 Post-ATI	CD3p CD8p notToxpIRF4p  TCF1	LN_CD3p_CD8p_notToxpIRF4p_MFI_TCF1	MFI
RMl17	Control	36	wk36_LN_CD3p_CD8p_TCF1p	76.9	Wk24 Post-ATI LN CD3p CD8p TCF1p	LN	Week 24 Post-ATI	CD3p CD8p TCF1p	LN_CD3p_CD8p_TCF1p	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	10.2	Wk24 Post-ATI LN CD3p CD8p TEM IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p TEM IRF4nTCF1nTOXp	LN_CD3p_CD8p_TEM_IRF4nTCF1nTOXp	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_IRF4nTCF1pTOXn	51.9	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1pTOXn	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1pTOXn	LN_CD3p_CD8p_IRF4nTCF1pTOXn	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXp	5.24	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXp	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1nTOXp	LN_CD3p_CD8p_IRF4nTCF1nTOXp	%
RMl17	Control	36	wk36_LN_CD3p_CD8p_IRF4nTCF1nTOXn	16.6	Wk24 Post-ATI LN CD3p CD8p IRF4nTCF1nTOXn	LN	Week 24 Post-ATI	CD3p CD8p IRF4nTCF1nTOXn	LN_CD3p_CD8p_IRF4nTCF1nTOXn	%
RMl17	Control	36	wk36_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	326	Wk24 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD4p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_TBET	MFI
RMl17	Control	36	wk36_PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	541	Wk24 Post-ATI PBMC CD3p CD4p TCM TOXpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TBET	MFI
RMl17	Control	36	wk36_PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	199	Wk24 Post-ATI PBMC CD3p CD8p TCM notToxpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD8p TCM notToxpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_notToxpIRF4p_MFI_TBET	MFI
RMl17	Control	36	wk36_PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	295	Wk24 Post-ATI PBMC CD3p CD8p TCM TOXpIRF4p  TBET	PBMC	Week 24 Post-ATI	CD3p CD8p TCM TOXpIRF4p  TBET	PBMC_CD3p_CD8p_TCM_TOXpIRF4p_MFI_TBET	MFI
RMl17	Control	36	wk36_PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	2951	Wk24 Post-ATI PBMC CD3p CD8p TCF1pCD101p  BCL2	PBMC	Week 24 Post-ATI	CD3p CD8p TCF1pCD101p  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_MFI_BCL2	MFI
RMl17	Control	36	wk36_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	3004	Wk24 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC	Week 24 Post-ATI	CD3p CD8p TCF1pCD101p GRZBnTBETn  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBnTBETn_MFI_BCL2	MFI
RTd17	Control	12	wk12_LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	2168	Wk0 Post-ATI LN CD3p CD4p notToxpIRF4p  BCL2	LN	Week 0 Post-ATI	CD3p CD4p notToxpIRF4p  BCL2	LN_CD3p_CD4p_notToxpIRF4p_MFI_BCL2	MFI
RTd17	Control	12	wk12_LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	2380	Wk0 Post-ATI LN CD3p CD4p TCM notToxpIRF4p  BCL2	LN	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	LN_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
RTd17	Control	12	wk12_LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	3.87	Wk0 Post-ATI LN CD3p CD4p TCM IRF4nTCF1nTOXp	LN	Week 0 Post-ATI	CD3p CD4p TCM IRF4nTCF1nTOXp	LN_CD3p_CD4p_TCM_IRF4nTCF1nTOXp	%
RTd17	Control	12	wk12_LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	127	Wk0 Post-ATI LN CD3p CD8p TOXpIRF4p  KI67	LN	Week 0 Post-ATI	CD3p CD8p TOXpIRF4p  KI67	LN_CD3p_CD8p_TOXpIRF4p_MFI_KI67	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	3266	Wk0 Post-ATI PBMC CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC	Week 0 Post-ATI	CD3p CD4p TCM notToxpIRF4p  BCL2	PBMC_CD3p_CD4p_TCM_notToxpIRF4p_MFI_BCL2	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	2.38	Wk0 Post-ATI PBMC CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC	Week 0 Post-ATI	CD3p CD4p TCM IRF4pTCF1nTOXn	PBMC_CD3p_CD4p_TCM_IRF4pTCF1nTOXn	%
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	7064	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  BCL2	PBMC_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_BCL2	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	5568	Wk0 Post-ATI PBMC CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1pCD101p GRZBpTBETp  BCL2	PBMC_CD3p_CD8p_TCF1pCD101p_GRZBpTBETp_MFI_BCL2	MFI
RTd17	Control	12	wk12_PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	83.5	Wk0 Post-ATI PBMC CD3p CD8p TCF1nCD101n  KI67	PBMC	Week 0 Post-ATI	CD3p CD8p TCF1nCD101n  KI67	PBMC_CD3p_CD8p_TCF1nCD101n_MFI_KI67	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	84.8	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  IRF4	LN_CD3p_CD8p_TCF1nCD101p_MFI_IRF4	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	194	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p  ID2	LN_CD3p_CD8p_TCF1nCD101p_MFI_ID2	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	103	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  IRF4	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_IRF4	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	226	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  ID2	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_ID2	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	1239	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETp  CD101	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETp_MFI_CD101	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	457	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  BCL2	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_BCL2	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	405	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBpTBETp  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBpTBETp_MFI_KI67	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	186	Wk9 Post-ATI LN CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN	Week 9 Post-ATI	CD3p CD8p TCF1nCD101p GRZBnTBETn  KI67	LN_CD3p_CD8p_TCF1nCD101p_GRZBnTBETn_MFI_KI67	MFI
RTd17	Control	21	wk21_LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	158	Wk9 Post-ATI LN CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN	Week 9 Post-ATI	CD3p CD8p TCFn TBEThi CX3CR1pGRZBp  ID2	LN_CD3p_CD8p_TCFn_TBEThi_CX3CR1pGRZBp_MFI_ID2	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	13114	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  TCF1	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  TCF1	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_TCF1	MFI
RTd17	Control	21	wk21_LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	426	Wk9 Post-ATI LN CD3p CD4p TCM TOXpIRF4p  CD101	LN	Week 9 Post-ATI	CD3p CD4p TCM TOXpIRF4p  CD101	LN_CD3p_CD4p_TCM_TOXpIRF4p_MFI_CD101	MFI
